scenario_id,risk_level,infection_source,candidate_name,expected_utility,survival_mean,time_to_stability_mean,organ_preservation_mean,adverse_event_rate,chosen_by_rl,chosen_by_baseline
scn_000062,MODERATE,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.7657547346140529,0.8336614955062642,3.75,72.87189154019622,0.0,0,0
scn_000062,MODERATE,skin_soft_tissue,Staged Reassessment,0.7623466928159546,0.8178074576208456,3.54,73.44147882896479,0.0,0,0
scn_000149,HIGH,intra_abdominal,Dual Vasopressor Strategy,0.6514895518507184,0.5909983218340206,3.0,81.26037250020407,0.0,0,1
scn_000149,HIGH,intra_abdominal,Early Vasopressor + Fluids,0.6490771687426786,0.5909983218340206,3.0,79.6521170948442,0.0,0,0
scn_000149,HIGH,intra_abdominal,Conservative Fluid + Early Antibiotics,0.635190815644342,0.5941824881980738,3.5,77.45421515033173,0.0,0,0
scn_000149,HIGH,intra_abdominal,Aggressive Fluid-First,0.6333156495866816,0.5878141554699674,3.5,78.75143753646745,0.0,1,0
scn_000344,MODERATE,bloodstream,Aggressive Fluid-First,0.7444488580596679,0.7853259997406277,3.51,74.00217214352749,0.0,1,1
scn_000344,MODERATE,bloodstream,Conservative Fluid + Early Antibiotics,0.7250947530539457,0.7663030808076886,3.75,72.70860304622171,0.0,0,0
scn_000344,MODERATE,bloodstream,Staged Reassessment,0.7214967388949752,0.7501103781400361,3.54,73.28700800730243,0.0,0,0
scn_000177,HIGH,intra_abdominal,Dual Vasopressor Strategy,0.6205233495963844,0.5412791700840639,3.0,80.50389836396407,0.0,0,1
scn_000177,HIGH,intra_abdominal,Early Vasopressor + Fluids,0.618104189424146,0.5412791700840639,3.0,78.89112491580515,0.0,0,0
scn_000177,HIGH,intra_abdominal,Conservative Fluid + Early Antibiotics,0.6042671745066492,0.5444707271915392,3.5,76.7231587944838,0.0,0,0
scn_000177,HIGH,intra_abdominal,Aggressive Fluid-First,0.6022694417991149,0.5380876129765886,3.5,77.94458267544117,0.0,1,0
scn_000362,MODERATE,bloodstream,Aggressive Fluid-First,0.8719915401217099,0.9899999999999999,3.5,76.99436008114,0.0,1,1
scn_000362,MODERATE,bloodstream,Staged Reassessment,0.8705199951796722,0.9899999999999999,3.5,76.01333011978157,0.0,0,0
scn_000362,MODERATE,bloodstream,Conservative Fluid + Early Antibiotics,0.8695045114969556,0.9899999999999999,3.5,75.33634099797052,0.0,0,0
scn_000145,HIGH,intra_abdominal,Dual Vasopressor Strategy,0.6966971985020403,0.666509886694665,3.0,81.19417765682745,0.0,0,1
scn_000145,HIGH,intra_abdominal,Colloid-Based Resuscitation,0.6516011608448798,0.5987991002026999,3.0,78.21446714884001,0.0,0,0
scn_000145,HIGH,intra_abdominal,Conservative Fluid + Early Antibiotics,0.641510808391876,0.6052206731866296,3.5,77.2522696532655,0.0,0,0
scn_000145,HIGH,intra_abdominal,Aggressive Fluid-First,0.6395530664165763,0.5987991002026999,3.5,78.51573752997093,0.0,1,0
scn_000038,LOW,skin_soft_tissue,Aggressive Fluid-First,0.8853718731810777,0.9899999999999999,3.5,85.91458212071855,0.0,1,1
scn_000038,LOW,skin_soft_tissue,Staged Reassessment,0.8839765682372106,0.9899999999999999,3.5,84.9843788248072,0.0,0,0
scn_000038,LOW,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.8829772673564994,0.9899999999999999,3.5,84.3181782376664,0.0,0,0
scn_000269,CRITICAL,bloodstream,Dual Vasopressor Strategy,0.5430402305220671,0.4185280234640313,3.0,77.94894429576557,0.0,0,1
scn_000269,CRITICAL,bloodstream,Early Vasopressor + Fluids,0.5406065610880301,0.4185280234640313,3.0,76.32649800640755,0.0,0,0
scn_000269,CRITICAL,bloodstream,Colloid-Based Resuscitation,0.5368874621599095,0.41540886495182006,3.0,75.09476212587828,0.0,0,0
scn_000269,CRITICAL,bloodstream,Conservative Fluid + Early Antibiotics,0.5266702507141409,0.42164718197624274,3.5,74.12129435226346,0.0,0,0
scn_000269,CRITICAL,bloodstream,Aggressive Fluid-First,0.5248503598032812,0.41540886495182006,3.5,75.40336055479278,0.0,1,0
scn_000065,MODERATE,pulmonary,Colloid-Based Resuscitation,0.8564972883233285,0.9271321706888189,3.0,83.47865727335815,0.0,0,1
scn_000065,MODERATE,pulmonary,Conservative Fluid + Early Antibiotics,0.8458764215665728,0.933463639374701,3.5,82.19882529450153,0.0,0,0
scn_000065,MODERATE,pulmonary,Aggressive Fluid-First,0.8446322489608942,0.9271321706888189,3.5,83.9019643650686,0.0,1,0
scn_000065,MODERATE,pulmonary,Staged Reassessment,0.8374198649043703,0.9176349676599956,3.5,82.89258953891527,0.0,0,0
scn_000230,CRITICAL,pulmonary,Dual Vasopressor Strategy,0.4742910002301008,0.30939699522307323,3.0,75.76853539750458,0.0,0,1
scn_000230,CRITICAL,pulmonary,Early Vasopressor + Fluids,0.47185797253124134,0.30939699522307323,3.0,74.14651693159828,0.0,0,0
scn_000230,CRITICAL,pulmonary,Colloid-Based Resuscitation,0.4618816390710896,0.3062549690329924,3.25,72.91910510086277,0.0,0,0
scn_000230,CRITICAL,pulmonary,Aggressive Fluid-First,0.4528312171182049,0.3062549690329924,3.63,73.21882379893962,0.0,1,0
scn_000230,CRITICAL,pulmonary,Conservative Fluid + Early Antibiotics,0.4351922538798709,0.3125390214131541,4.41,71.94589402131899,0.0,0,0
scn_000401,HIGH,intra_abdominal,Dual Vasopressor Strategy,0.6975673031140274,0.6694569130591553,3.0,80.59543685235613,0.0,0,1
scn_000401,HIGH,intra_abdominal,Colloid-Based Resuscitation,0.6306206142880861,0.5658264679786512,3.0,77.41648900059697,0.0,0,0
scn_000401,HIGH,intra_abdominal,Conservative Fluid + Early Antibiotics,0.6204115505391155,0.5720873581396593,3.5,76.43942377021325,0.0,0,0
scn_000401,HIGH,intra_abdominal,Aggressive Fluid-First,0.6194431983630929,0.5673264679786513,3.5,77.69821171726817,0.0,1,0
scn_000397,HIGH,bloodstream,Dual Vasopressor Strategy,0.6304982012667122,0.5702443765066261,3.0,75.56771690849105,0.0,0,1
scn_000397,HIGH,bloodstream,Aggressive Fluid-First,0.6054876755054271,0.5670800508090833,3.77,72.9930966799848,0.0,1,0
scn_000397,HIGH,bloodstream,Conservative Fluid + Early Antibiotics,0.5899246380785379,0.5734087022041687,4.47,71.75294450402446,0.0,0,0
scn_000360,MODERATE,urinary_tract,Colloid-Based Resuscitation,0.8210421834868837,0.8897041451802779,3.0,74.81313091914467,0.0,0,1
scn_000360,MODERATE,urinary_tract,Aggressive Fluid-First,0.820696499679785,0.9092041451802777,3.5,75.11600838107891,0.0,1,0
scn_000360,MODERATE,urinary_tract,Staged Reassessment,0.7687413788818698,0.8247011063818769,3.5,74.28047670182912,0.0,0,0
scn_000360,MODERATE,urinary_tract,Conservative Fluid + Early Antibiotics,0.7665567551555842,0.8225395043792117,3.5,73.68870168537143,0.0,0,0
scn_000031,LOW,skin_soft_tissue,Aggressive Fluid-First,0.8779623556837965,0.9899999999999999,3.5,80.97490378919785,0.0,1,1
scn_000031,LOW,skin_soft_tissue,Staged Reassessment,0.8765552330332724,0.9899999999999999,3.5,80.03682202218175,0.0,0,0
scn_000031,LOW,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.8755350577885326,0.9899999999999999,3.5,79.35670519235521,0.0,0,0
scn_000446,HIGH,bloodstream,Dual Vasopressor Strategy,0.6103136370115788,0.5403346112216101,3.02,74.40858018574183,0.0,0,1
scn_000446,HIGH,bloodstream,Colloid-Based Resuscitation,0.580659891413953,0.5371679109263044,3.96,71.57276323878024,0.0,0,0
scn_000446,HIGH,bloodstream,Aggressive Fluid-First,0.5728799489919356,0.5371679109263044,4.29,71.88613495743527,0.0,1,0
scn_000446,HIGH,bloodstream,Conservative Fluid + Early Antibiotics,0.5622975204024325,0.5315013115169155,4.5,70.59782232818883,0.0,0,0
scn_000019,LOW,pulmonary,Aggressive Fluid-First,0.8825748722136799,0.9899999999999999,3.5,84.0499148091201,0.0,1,1
scn_000019,LOW,pulmonary,Staged Reassessment,0.88133504116077,0.9899999999999999,3.5,83.22336077384676,0.0,0,0
scn_000019,LOW,pulmonary,Conservative Fluid + Early Antibiotics,0.8804112031209186,0.9899999999999999,3.5,82.60746874727913,0.0,0,0
scn_000425,HIGH,intra_abdominal,Dual Vasopressor Strategy,0.5475161602353876,0.43088049294770703,3.0,75.99190964450895,0.0,0,1
scn_000425,HIGH,intra_abdominal,Colloid-Based Resuscitation,0.5396618267262485,0.4276994273438198,3.07,73.19478021330447,0.0,0,0
scn_000425,HIGH,intra_abdominal,Aggressive Fluid-First,0.5284047520633426,0.4276994273438198,3.54,73.52339710470044,0.0,1,0
scn_000425,HIGH,intra_abdominal,Conservative Fluid + Early Antibiotics,0.5130544964640846,0.43406155855159395,4.23,72.2450408887522,0.0,0,0
scn_000334,LOW,intra_abdominal,Colloid-Based Resuscitation,0.8947379584379292,0.9899999999999999,3.0,83.82530562528622,0.0,0,1
scn_000334,LOW,intra_abdominal,Aggressive Fluid-First,0.8827875076741816,0.9899999999999999,3.5,84.19167178278785,0.0,1,0
scn_000334,LOW,intra_abdominal,Staged Reassessment,0.881410673522706,0.9899999999999999,3.5,83.27378234847075,0.0,0,0
scn_000334,LOW,intra_abdominal,Conservative Fluid + Early Antibiotics,0.8804106284855867,0.9899999999999999,3.5,82.60708565705791,0.0,0,0
scn_000295,CRITICAL,urinary_tract,Dual Vasopressor Strategy,0.474026063789093,0.30303531858012145,3.0,78.13658176068009,0.0,0,1
scn_000295,CRITICAL,urinary_tract,Early Vasopressor + Fluids,0.4715928830763021,0.30303531858012145,3.0,76.51446128548614,0.0,0,0
scn_000295,CRITICAL,urinary_tract,Colloid-Based Resuscitation,0.4677918376986873,0.29979754703853934,3.0,75.27553965037582,0.0,0,0
scn_000295,CRITICAL,urinary_tract,Conservative Fluid + Early Antibiotics,0.4577172551209113,0.30627309012170356,3.5,74.30226736525945,0.0,0,0
scn_000295,CRITICAL,urinary_tract,Aggressive Fluid-First,0.4557791716396208,0.29979754703853934,3.5,75.60042894433148,0.0,1,0
scn_000124,MODERATE,intra_abdominal,Aggressive Fluid-First,0.789486435389622,0.8577292454144978,3.5,74.89925876061555,0.0,1,1
scn_000124,MODERATE,intra_abdominal,Conservative Fluid + Early Antibiotics,0.7821501186335453,0.8640929884098761,3.85,73.29621705841302,0.0,0,0
scn_000124,MODERATE,intra_abdominal,Staged Reassessment,0.7810901424107083,0.8481836309214305,3.55,73.95330923856672,0.0,0,0
scn_000463,CRITICAL,urinary_tract,Dual Vasopressor Strategy,0.46992278628059747,0.3099414085443989,3.07,73.80529410263874,0.0,0,1
scn_000463,CRITICAL,urinary_tract,Early Vasopressor + Fluids,0.45277611274416546,0.3099414085443989,3.66,72.20751174501741,0.0,0,0
scn_000463,CRITICAL,urinary_tract,Colloid-Based Resuscitation,0.43700595682564297,0.30083602980314444,4.0,71.00289262917089,0.0,0,0
scn_000463,CRITICAL,urinary_tract,Aggressive Fluid-First,0.4250558401542591,0.2990074740345821,4.45,71.2675704890066,0.0,1,0
scn_000463,CRITICAL,urinary_tract,Conservative Fluid + Early Antibiotics,0.37777954703969985,0.2257002490199378,4.5,69.90626508515813,0.0,0,0
scn_000424,HIGH,pulmonary,Dual Vasopressor Strategy,0.6150135829452948,0.5414654502074294,3.0,76.75620854722482,0.0,0,1
scn_000424,HIGH,pulmonary,Colloid-Based Resuscitation,0.6088247895319481,0.5382689909914445,3.0,73.90892995805426,0.0,0,0
scn_000424,HIGH,pulmonary,Aggressive Fluid-First,0.5967402569962247,0.5382689909914445,3.5,74.18590826757199,0.0,1,0
scn_000424,HIGH,pulmonary,Conservative Fluid + Early Antibiotics,0.5956963201759148,0.5446619094234143,3.62,72.9327830145775,0.0,0,0
scn_000315,LOW,bloodstream,Aggressive Fluid-First,0.8892003715827153,0.9899999999999999,3.5,88.466914388477,0.0,1,1
scn_000315,LOW,bloodstream,Staged Reassessment,0.887872639961547,0.9899999999999999,3.5,87.58175997436476,0.0,0,0
scn_000315,LOW,bloodstream,Conservative Fluid + Early Antibiotics,0.8868792071035009,0.9899999999999999,3.5,86.91947140233403,0.0,0,0
scn_000419,HIGH,intra_abdominal,Dual Vasopressor Strategy,0.5585835204759777,0.4394729558398748,3.0,79.93316464803522,0.0,0,1
scn_000419,HIGH,intra_abdominal,Conservative Fluid + Early Antibiotics,0.542244540209482,0.4426169809935556,3.5,76.11623440889909,0.0,0,0
scn_000419,HIGH,intra_abdominal,Aggressive Fluid-First,0.5403954691282598,0.4363289306861937,3.5,77.39874047769568,0.0,1,0
scn_000382,MODERATE,bloodstream,Conservative Fluid + Early Antibiotics,0.8338066935536116,0.924968411331098,3.5,77.55043116996858,0.0,0,1
scn_000382,MODERATE,bloodstream,Aggressive Fluid-First,0.8325662718930064,0.9185597748525801,3.5,79.28693798763884,0.0,1,0
scn_000382,MODERATE,bloodstream,Staged Reassessment,0.825259255660677,0.9089468201348032,3.5,78.26077571986349,0.0,0,0
scn_000206,HIGH,urinary_tract,Dual Vasopressor Strategy,0.552910735999826,0.4321124430444025,3.0,79.09551344878967,0.0,0,1
scn_000206,HIGH,urinary_tract,Conservative Fluid + Early Antibiotics,0.536603679118374,0.43532592838767636,3.5,75.27208139051214,0.0,0,0
scn_000206,HIGH,urinary_tract,Aggressive Fluid-First,0.5346403005014669,0.4288989577011288,3.5,76.53395058719316,0.0,1,0
scn_000151,HIGH,urinary_tract,Dual Vasopressor Strategy,0.5488707417766471,0.42417811284776186,3.0,79.57591604532668,0.0,0,1
scn_000151,HIGH,urinary_tract,Conservative Fluid + Early Antibiotics,0.5317115004714599,0.4259064842384923,3.5,75.77840661890961,0.0,0,0
scn_000151,HIGH,urinary_tract,Aggressive Fluid-First,0.5297806712633187,0.41944974145703107,3.5,77.07388425940013,0.0,1,0
scn_000157,HIGH,intra_abdominal,Dual Vasopressor Strategy,0.58891991845281,0.5013814392465891,3.0,75.39403660323777,0.0,0,1
scn_000157,HIGH,intra_abdominal,Early Vasopressor + Fluids,0.5860080322855913,0.5013814392465891,3.02,73.78611249175859,0.0,0,0
scn_000157,HIGH,intra_abdominal,Aggressive Fluid-First,0.5629717556389171,0.49818719084536306,3.81,72.87296075446615,0.0,1,0
scn_000157,HIGH,intra_abdominal,Conservative Fluid + Early Antibiotics,0.5476442296913746,0.504575687647815,4.5,71.59921140179044,0.0,0,0
scn_000407,HIGH,skin_soft_tissue,Dual Vasopressor Strategy,0.6008587400351321,0.5101801517553501,3.0,79.83376598794798,0.0,0,1
scn_000407,HIGH,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.5843153716935063,0.5133427873278592,3.5,75.87313286452728,0.0,0,0
scn_000407,HIGH,skin_soft_tissue,Aggressive Fluid-First,0.5824844048726927,0.507017516182841,3.5,77.18259677532542,0.0,1,0
scn_000184,HIGH,pulmonary,Dual Vasopressor Strategy,0.6282980644593339,0.559715687407986,3.0,78.31243467636148,0.0,0,1
scn_000184,HIGH,pulmonary,Conservative Fluid + Early Antibiotics,0.6064079837124009,0.5538924160239858,3.5,74.38168939867299,0.0,0,0
scn_000184,HIGH,pulmonary,Aggressive Fluid-First,0.6046277559015242,0.5475389587919863,3.5,75.73625375088824,0.0,1,0
scn_000232,CRITICAL,urinary_tract,Dual Vasopressor Strategy,0.4894507702255353,0.3854218159750079,3.94,71.13178709368702,0.0,0,1
scn_000232,CRITICAL,urinary_tract,Early Vasopressor + Fluids,0.4031242184776839,0.24942181597500793,4.0,68.98075259511947,0.0,0,0
scn_000232,CRITICAL,urinary_tract,Colloid-Based Resuscitation,0.36764387812878785,0.19627913660724453,4.0,66.58426410962743,0.0,0,0
scn_000232,CRITICAL,urinary_tract,Aggressive Fluid-First,0.35621062908380374,0.19627913660724453,4.5,67.29543141297137,0.0,0,0
scn_000232,CRITICAL,urinary_tract,Conservative Fluid + Early Antibiotics,0.3560047667194592,0.20256449534277135,4.5,64.64404634253093,0.0,1,0
scn_000364,MODERATE,intra_abdominal,Colloid-Based Resuscitation,0.7926774275964709,0.8270431229621253,3.0,80.96770254613048,0.0,0,1
scn_000364,MODERATE,intra_abdominal,Conservative Fluid + Early Antibiotics,0.7820650661701829,0.833369778257375,3.5,79.69546614383862,0.0,0,0
scn_000364,MODERATE,intra_abdominal,Aggressive Fluid-First,0.7807824335670311,0.8270431229621253,3.5,81.3710398598373,0.0,1,0
scn_000364,MODERATE,intra_abdominal,Staged Reassessment,0.7736005540455444,0.8175531400192503,3.5,80.37911335599618,0.0,0,0
scn_000376,MODERATE,bloodstream,Colloid-Based Resuscitation,0.8730804483293234,0.9778907168918054,3.03,74.73067879616015,0.0,0,1
scn_000376,MODERATE,bloodstream,Aggressive Fluid-First,0.8610418266581069,0.9778907168918054,3.54,75.20493101534915,0.0,1,0
scn_000376,MODERATE,bloodstream,Staged Reassessment,0.8538901201343377,0.9692801491193862,3.56,74.21468710847066,0.0,0,0
scn_000376,MODERATE,bloodstream,Conservative Fluid + Early Antibiotics,0.8525686562323724,0.9821555153970423,3.88,73.51689799609808,0.0,0,0
scn_000174,HIGH,intra_abdominal,Dual Vasopressor Strategy,0.5726683274872504,0.46128974657484684,3.0,80.59631969489486,0.0,0,1
scn_000174,HIGH,intra_abdominal,Colloid-Based Resuscitation,0.5657255701927806,0.45663738482287725,3.0,77.82875953270289,0.0,0,0
scn_000174,HIGH,intra_abdominal,Conservative Fluid + Early Antibiotics,0.5556098812921154,0.4629421083268164,3.5,76.89641086401704,0.0,0,0
scn_000174,HIGH,intra_abdominal,Aggressive Fluid-First,0.5537671662764939,0.45663738482287725,3.5,78.18982358851173,0.0,1,0
scn_000483,CRITICAL,intra_abdominal,Dual Vasopressor Strategy,0.4979338715579126,0.35146305524614574,3.0,74.70402560681677,0.0,0,1
scn_000483,CRITICAL,intra_abdominal,Early Vasopressor + Fluids,0.4915393009516065,0.35146305524614574,3.16,73.10764520261272,0.0,0,0
scn_000483,CRITICAL,intra_abdominal,Colloid-Based Resuscitation,0.47078952613090225,0.3482666590554576,3.84,71.88635379841844,0.0,0,0
scn_000483,CRITICAL,intra_abdominal,Aggressive Fluid-First,0.4617758232674102,0.3482666590554576,4.22,72.21055188942377,0.0,1,0
scn_000483,CRITICAL,intra_abdominal,Conservative Fluid + Early Antibiotics,0.4554877431493699,0.3526594514368337,4.5,70.92804819151313,0.0,0,0
scn_000429,HIGH,skin_soft_tissue,Dual Vasopressor Strategy,0.6423922615689786,0.5778659792205855,3.0,80.44844935775156,0.0,0,1
scn_000429,HIGH,skin_soft_tissue,Colloid-Based Resuscitation,0.6326955673256933,0.5686589797674122,3.0,77.66678631016401,0.0,0,0
scn_000429,HIGH,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.6226354255767821,0.5750729786737587,3.5,76.72775891501792,0.0,0,0
scn_000429,HIGH,skin_soft_tissue,Aggressive Fluid-First,0.620705503106102,0.5686589797674122,3.5,78.00674349710309,0.0,1,0
scn_000298,CRITICAL,skin_soft_tissue,Dual Vasopressor Strategy,0.5149019901698698,0.38096126292668836,3.02,74.55015494257125,0.0,0,1
scn_000298,CRITICAL,skin_soft_tissue,Early Vasopressor + Fluids,0.5052079073933274,0.38096126292668836,3.31,72.92076642487628,0.0,0,0
scn_000298,CRITICAL,skin_soft_tissue,Colloid-Based Resuscitation,0.48640603157684403,0.37777807179703854,3.91,71.65945899908063,0.0,0,0
scn_000298,CRITICAL,skin_soft_tissue,Aggressive Fluid-First,0.4789511035726868,0.37777807179703854,4.23,72.02284032964248,0.0,1,0
scn_000298,CRITICAL,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.4704000747470041,0.37814445405633795,4.5,70.67560154213427,0.0,0,0
scn_000395,HIGH,urinary_tract,Dual Vasopressor Strategy,0.5461895089919612,0.41909377328628267,3.0,79.82216334679443,0.0,0,1
scn_000395,HIGH,urinary_tract,Conservative Fluid + Early Antibiotics,0.5301011470045321,0.422227819951711,3.5,76.1763033556704,0.0,0,0
scn_000395,HIGH,urinary_tract,Aggressive Fluid-First,0.5282177123982564,0.415959726620854,3.5,77.42791761716268,0.0,1,0
scn_000255,CRITICAL,skin_soft_tissue,Dual Vasopressor Strategy,0.4637058043341369,0.2904701821571316,3.0,76.2824633599053,0.0,0,1
scn_000255,CRITICAL,skin_soft_tissue,Early Vasopressor + Fluids,0.4612995262293009,0.2904701821571316,3.0,74.67827795668134,0.0,0,0
scn_000255,CRITICAL,skin_soft_tissue,Colloid-Based Resuscitation,0.45603323397468115,0.28729991420562817,3.06,73.43552363420284,0.0,0,0
scn_000255,CRITICAL,skin_soft_tissue,Aggressive Fluid-First,0.44532303164370307,0.28729991420562817,3.51,73.79538874688411,0.0,0,0
scn_000255,CRITICAL,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.43389378865358375,0.29364045010863515,4.04,72.47301239226846,0.0,1,0
scn_000050,LOW,urinary_tract,Aggressive Fluid-First,0.8932357051699407,0.9899999999999999,3.5,91.15713677996058,0.0,1,1
scn_000050,LOW,urinary_tract,Staged Reassessment,0.8919804519364367,0.9899999999999999,3.5,90.3203012909579,0.0,0,0
scn_000050,LOW,urinary_tract,Conservative Fluid + Early Antibiotics,0.8910634406574148,0.9899999999999999,3.5,89.70896043827666,0.0,0,0
scn_000264,CRITICAL,intra_abdominal,Dual Vasopressor Strategy,0.49006713596921436,0.32990051477852966,3.0,78.0845514013977,0.0,0,1
scn_000264,CRITICAL,intra_abdominal,Early Vasopressor + Fluids,0.48762794990605735,0.32990051477852966,3.0,76.45842735929301,0.0,0,0
scn_000264,CRITICAL,intra_abdominal,Conservative Fluid + Early Antibiotics,0.47372884022817735,0.33305579148322784,3.5,74.26357689216043,0.0,1,0
scn_000264,CRITICAL,intra_abdominal,Aggressive Fluid-First,0.4718193053851315,0.32674523807383143,3.5,75.51477502722175,0.0,0,0
scn_000081,MODERATE,intra_abdominal,Colloid-Based Resuscitation,0.800465048763852,0.8384299369192436,3.0,81.60472440820398,0.0,0,1
scn_000081,MODERATE,intra_abdominal,Conservative Fluid + Early Antibiotics,0.7899919656262004,0.844831555131095,3.5,80.39535503169564,0.0,0,0
scn_000081,MODERATE,intra_abdominal,Aggressive Fluid-First,0.7885560073460203,0.8384299369192436,3.5,81.99869679631607,0.0,1,0
scn_000081,MODERATE,intra_abdominal,Staged Reassessment,0.7813696316930868,0.8288275096014672,3.5,81.04875062147097,0.0,0,0
scn_000134,MODERATE,intra_abdominal,Aggressive Fluid-First,0.8028332234245799,0.8890520352930474,3.62,73.26800149916764,0.0,1,1
scn_000134,MODERATE,intra_abdominal,Staged Reassessment,0.786988243934097,0.8793991675665843,3.98,72.56582892943104,0.0,0,0
scn_000134,MODERATE,intra_abdominal,Conservative Fluid + Early Antibiotics,0.7855133959483898,0.8954872804440233,4.39,71.98068512131721,0.0,0,0
scn_000237,CRITICAL,bloodstream,Dual Vasopressor Strategy,0.4871932048356651,0.3319433312938237,3.0,75.35147070624728,0.0,0,1
scn_000237,CRITICAL,bloodstream,Early Vasopressor + Fluids,0.4840042174331316,0.3319433312938237,3.03,73.72547910455826,0.0,0,0
scn_000237,CRITICAL,bloodstream,Colloid-Based Resuscitation,0.46819978683443264,0.32873429625977574,3.51,72.47280605237813,0.0,0,0
scn_000237,CRITICAL,bloodstream,Aggressive Fluid-First,0.4612239065508774,0.32873429625977574,3.81,72.8222191966747,0.0,1,0
scn_000237,CRITICAL,bloodstream,Conservative Fluid + Early Antibiotics,0.44583723643377016,0.3351523663278717,4.5,71.49721109136475,0.0,0,0
scn_000372,MODERATE,skin_soft_tissue,Aggressive Fluid-First,0.8607489395480761,0.9611552157271368,3.5,81.03720674119607,0.0,1,1
scn_000372,MODERATE,skin_soft_tissue,Conservative Fluid + Early Antibiotics,0.8417800779816806,0.9337306647018981,3.5,79.36111944036116,0.0,0,0
scn_000372,MODERATE,skin_soft_tissue,Staged Reassessment,0.8417626581261293,0.9320345225600716,3.5,80.02796306005756,0.0,0,0
scn_000071,MODERATE,intra_abdominal,Aggressive Fluid-First,0.7766418967363863,0.8313223833799536,3.5,76.89897780560946,0.0,1,1
scn_000071,MODERATE,intra_abdominal,Conservative Fluid + Early Antibiotics,0.7641040827935743,0.8136641338329241,3.5,75.60373499587993,0.0,0,0
scn_000071,MODERATE,intra_abdominal,Staged Reassessment,0.7554597048655309,0.7978097577004981,3.5,76.18256683015473,0.0,0,0
scn_000146,HIGH,intra_abdominal,Dual Vasopressor Strategy,0.7248004215991879,0.715955439218546,3.0,80.15143871204022,0.0,0,1
scn_000146,HIGH,intra_abdominal,Conservative Fluid + Early Antibiotics,0.6385955577048357,0.6036253191979813,3.5,75.94691079069787,0.0,0,0
scn_000146,HIGH,intra_abdominal,Aggressive Fluid-First,0.636675198637209,0.5972855592391104,3.5,77.20257539582857,0.0,1,0
scn_000037,LOW,intra_abdominal,Aggressive Fluid-First,0.8893171945734315,0.9899999999999999,3.5,88.54479638228779,0.0,1,1
scn_000037,LOW,intra_abdominal,Staged Reassessment,0.887969197496411,0.9899999999999999,3.5,87.64613166427412,0.0,0,0
scn_000037,LOW,intra_abdominal,Conservative Fluid + Early Antibiotics,0.8869922064968829,0.9899999999999999,3.5,86.99480433125537,0.0,0,0
scn_000426,HIGH,bloodstream,Dual Vasopressor Strategy,0.6283985582703224,0.5600492074662058,3.0,78.24602252706602,0.0,0,1
scn_000426,HIGH,bloodstream,Early Vasopressor + Fluids,0.625944878244708,0.5600492074662058,3.0,76.61023584332307,0.0,0,0
scn_000426,HIGH,bloodstream,Conservative Fluid + Early Antibiotics,0.6120507141166065,0.5632083971363692,3.5,74.41711722318996,0.0,0,0
scn_000426,HIGH,bloodstream,Aggressive Fluid-First,0.6100988819024982,0.5568900177960426,3.5,75.64324748324837,0.0,1,0
scn_000322,LOW,pulmonary,Aggressive Fluid-First,0.8836799111517951,0.9899999999999999,3.5,84.78660743453018,0.0,1,1
scn_000322,LOW,pulmonary,Staged Reassessment,0.8822459565585655,0.9899999999999999,3.5,83.83063770571044,0.0,0,0
scn_000322,LOW,pulmonary,Conservative Fluid + Early Antibiotics,0.881229790221494,0.9899999999999999,3.5,83.15319348099607,0.0,0,0
scn_000493,CRITICAL,pulmonary,Dual Vasopressor Strategy,0.4980242110286687,0.3496984114718406,3.0,75.47010943037624,0.0,0,1
scn_000493,CRITICAL,pulmonary,Early Vasopressor + Fluids,0.4953850704368107,0.3496984114718406,3.01,73.87734903580423,0.0,0,0
scn_000493,CRITICAL,pulmonary,Colloid-Based Resuscitation,0.4824435251587611,0.3465484532752134,3.38,72.6763021290887,0.0,0,0
scn_000493,CRITICAL,pulmonary,Aggressive Fluid-First,0.4741210518749725,0.3465484532752134,3.73,72.9613199398963,0.0,1,0
scn_000493,CRITICAL,pulmonary,Conservative Fluid + Early Antibiotics,0.45753999063959905,0.35284836966846805,4.47,71.72064589234546,0.0,0,0
scn_000056,LOW,pulmonary,Aggressive Fluid-First,0.8782317775962606,0.9899999999999999,3.5,81.15451839750715,0.0,1,1
scn_000056,LOW,pulmonary,Staged Reassessment,0.8769664574967364,0.9899999999999999,3.5,80.31097166449105,0.0,0,0
scn_000056,LOW,pulmonary,Conservative Fluid + Early Antibiotics,0.8760253406174765,0.9899999999999999,3.5,79.6835604116511,0.0,0,0
scn_000356,MODERATE,pulmonary,Colloid-Based Resuscitation,0.7972825055786612,0.8475948460930017,3.0,75.81706528190682,0.0,0,1
scn_000356,MODERATE,pulmonary,Conservative Fluid + Early Antibiotics,0.7870929778991943,0.8539513242601907,3.5,74.81478889538658,0.0,0,0
scn_000356,MODERATE,pulmonary,Aggressive Fluid-First,0.7851672326133381,0.8475948460930017,3.5,76.07354997169142,0.0,1,0
